"value","reportDate","prettyValue","realty_id","Адрес","URL","year_built","floor_count","ceiling","Тип.перекрытий","Подъездов","Количество.лифтов","flats","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","new_realty_id","grocery","clinic","nursery","school","api_url","Пассажирские","Грузовые","Грузовых.на.подъезд","elevators","gas_supply","sports","playground","treatment","distance","weights","subclass"
232853,"2021-03-01","232 853 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.2618,184540.339197971,5047,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"60"
237500,"2021-04-01","237 500 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.2618,188223.173244571,4886,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"59"
237500,"2021-05-01","237 500 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.2618,188223.173244571,3581,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"58"
316667,"2021-07-01","316 667 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.2618,250964.495165636,15217,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"57"
325214,"2021-08-01","325 214 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.2618,257738.151846568,7491,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"56"
336538,"2021-09-01","336 538 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.4572,230948.39418062,11447,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"55"
332692,"2021-10-01","332 692 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.4572,228309.085918199,3829,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"54"
326923,"2021-11-01","326 923 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.4572,224350.123524568,5839,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"53"
326923,"2021-12-01","326 923 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5085,216720.583360955,8106,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"52"
326923,"2022-01-01","326 923 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5085,216720.583360955,5887,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"51"
326923,"2022-02-01","326 923 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5085,216720.583360955,4637,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"50"
321970,"2022-04-01","321 970 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5085,213437.189260855,4312,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"49"
310606,"2022-05-01","310 606 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5085,205903.878024528,6927,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"48"
301136,"2022-06-01","301 136 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5665,192234.918608363,9903,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"47"
301136,"2022-07-01","301 136 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5665,192234.918608363,5384,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"46"
284091,"2022-08-01","284 091 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5665,181353.973827003,6974,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"45"
289914,"2022-09-01","289 914 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5985,181366.280888333,6155,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"44"
344984,"2022-10-01","344 984 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5985,215817.328745699,14684,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"43"
394231,"2022-11-01","394 231 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5985,246625.586487332,24961,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"42"
310345,"2023-02-01","310 345 ₽/м²",78,"Москва, улица Академика Волгина, 14К3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+14%D0%9A3&totalArea=75.6&roomsCount=3&offerId=307390635&floor=floorOther&repairType=repairTypeEuro",1999,17,2.64,"Железобетонные",3,"3 пассажирских, 3 грузовых",192,"Нет","Нет","Да","Да",1246,1345,2077,"Университет Дружбы Народов","Коньково","Беляево",1246,"Университет Дружбы Народов",1345,"Коньково",99,1.5985,194147.63841101,12911,76,22,1,9,5,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2014%D0%9A3",3,3,1,1,0,1,1,0,0.492870884606407,1,"41"
