value,reportDate,prettyValue,realty_id,Адрес,URL,Год постройки,Этажность,Высота потолков,Тип перекрытий,Подъездов,Количество лифтов,Квартир,Реновация,Аварийность,Детская площадка,Спортивная площадка,Расстояние до первой станции,Расстояние до второй станции,Расстояние до третьей станции,Название первой станции,Название второй станции,Название третьей станции,Ближайшая станция после тритмента расстояние,Ближайшая станция после тритмента,Ближайшая станция до тритмента расстояние,Ближайшая станция до тритмента,Сокращение расстояния,discounted_value,Number of queries,new_realty_id,grocery,clinic,nursery,school,api_url,cumprod,Пассажирские,Грузовые,Грузовых на подъезд,Пассажирских на подъезд,Газоснабжение_dummy,Спортивная площадка binary,Детская площадка binary,PCA_Component
267027.0,2023-01-01,267 027 ₽/м²,15,"Москва, улица Обручева, 28К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A2&totalArea=71.6&roomsCount=4&offerId=311912659&floor=floorOther&repairType=repairTypeCosmetic,1966,16,2.6,Другие,1,"1 пассажирский, 1 грузовой",111.0,Нет,Нет,Нет,Нет,978.0,1816.0,2680.0,Университет Дружбы Народов,Воронцовская,Новаторская,978.0,Университет Дружбы Народов,1816.0,Воронцовская,838.0,165219.03229798292,10806.0,15,29,2,13,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%2028%D0%9A2,1.6162,1,1,1.0,1.0,0,0,0,1.0350605475314298
193151.0,2023-01-01,193 151 ₽/м²,67,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 18",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+18&totalArea=50.5&roomsCount=1&offerId=310314749&floor=floorTwo&repairType=repairTypeWithout,2002,10,2.65,Железобетонные,6,"6 пассажирских, 6 грузовых",248.0,Нет,Нет,Нет,Нет,914.0,3626.0,4160.0,Тютчевская,Тёплый Стан,Саларьево,914.0,Тютчевская,3626.0,Тёплый Стан,2712.0,119509.34290310604,10806.0,66,6,0,2,2,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%BF%D0%BE%D1%81.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0%20%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D1%80%D0%BE%D1%8F%20%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8%20%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C%2018,1.6162,6,6,1.0,1.0,0,0,0,-3.3693447394130818
248965.0,2023-01-01,248 965 ₽/м²,38,"Москва, улица Теплый Стан, 25К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A4&totalArea=62.0&roomsCount=3&offerId=288824068&floor=floorOther&repairType=repairTypeCosmetic,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,809.0,2518.0,2523.0,Генерала Тюленева,Тютчевская,Тёплый Стан,809.0,Генерала Тюленева,2523.0,Тёплый Стан,1714.0,154043.43521841356,10806.0,38,18,0,12,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2025%D0%9A4,1.6162,6,0,0.0,2.0,0,0,1,0.4103422946573741
346064.0,2023-01-01,346 064 ₽/м²,6,"Москва, улица Саморы Машела, 4К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A3&totalArea=81.1&roomsCount=3&offerId=309936581&floor=floorOne&repairType=repairTypeWithout,2002,9,2.64,Другие,4,"4 пассажирских, 4 грузовых",122.0,Нет,Нет,Нет,Нет,1106.0,2607.0,2739.0,Университет Дружбы Народов,Коньково,Тропарёво,1106.0,Университет Дружбы Народов,2607.0,Коньково,1501.0,214122.0146021532,10806.0,6,22,3,8,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A3,1.6162,4,4,1.0,1.0,0,0,0,-0.3337020077776452
248499.0,2023-01-01,248 499 ₽/м²,32,"Москва, улица Теплый Стан, 8",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+8&totalArea=59.0&roomsCount=3&offerId=310505447&floor=floorOther&repairType=repairTypeCosmetic,1975,9,2.64,Железобетонные,6,6 пассажирских,216.0,Нет,Нет,Нет,Нет,377.0,1605.0,3351.0,Генерала Тюленева,Тёплый Стан,Коньково,377.0,Генерала Тюленева,1605.0,Тёплый Стан,1228.0,153755.10456626656,10806.0,32,11,0,14,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%208,1.6162,6,0,0.0,1.0,0,0,0,0.8391644359815943
246077.0,2023-01-01,246 077 ₽/м²,48,"Москва, улица Академика Варги, 6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+6&totalArea=45.2&roomsCount=2&offerId=308908363&floor=floorOther&repairType=repairTypeCosmetic,1974,12,2.7,Другие,12,6 пассажирских,143.0,Нет,Нет,Нет,Нет,1196.0,2762.0,4138.0,Генерала Тюленева,Тёплый Стан,Коньково,1196.0,Генерала Тюленева,2762.0,Тёплый Стан,1566.0,152256.52765746813,10806.0,48,16,0,11,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%206,1.6162,6,0,0.0,0.5,0,0,0,-0.5274104391093386
295308.0,2023-01-01,295 308 ₽/м²,33,"Москва, улица Теплый Стан, 23",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro,1981,16,2.64,Другие,4,8 пассажирских,255.0,Нет,Нет,Да,Нет,486.0,2179.0,2392.0,Генерала Тюленева,Тёплый Стан,Тютчевская,486.0,Генерала Тюленева,2179.0,Тёплый Стан,1693.0,182717.4854597203,10806.0,33,14,0,14,11,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023,1.6162,8,0,0.0,2.0,0,0,1,1.2141208694893204
228616.0,2023-01-01,228 616 ₽/м²,98,"Москва, улица Академика Варги, 18",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+18&totalArea=52.0&roomsCount=2&offerId=313728416&floor=floorOther&repairType=repairTypeWithout,1976,16,2.48,Другие,1,2 пассажирских,111.0,Нет,Нет,Да,Нет,1506.0,1856.0,3401.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1506.0,Генерала Тюленева,1856.0,Тропарёво,350.0,141452.7904962257,10806.0,95,14,1,9,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%2018,1.6162,2,0,0.0,2.0,0,0,1,-0.6447616712383726
221848.0,2023-01-01,221 848 ₽/м²,68,"Москва, пос. Завода Мосрентген, 35",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+35&totalArea=54.0&roomsCount=1&offerId=312231467&floor=floorTwo&repairType=repairTypeDesign,2013,16,2.8,Железобетонные,3,"3 пассажирских, 3 грузовых",200.0,Нет,Нет,Нет,Нет,1319.0,1581.0,4583.0,Генерала Тюленева,Тютчевская,Саларьево,1319.0,Генерала Тюленева,4583.0,Саларьево,3264.0,137265.18995173863,10806.0,67,8,0,7,4,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%BF%D0%BE%D1%81.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0%20%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C%2035,1.6162,3,3,1.0,1.0,0,0,0,-1.907600063707279
301581.0,2023-01-01,301 581 ₽/м²,2,"Москва, улица Бутлерова, 2К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C+2%D0%9A1&totalArea=60.0&roomsCount=3&offerId=311850058&floor=floorOther&repairType=repairTypeDesign,1967,9,2.5,Железобетонные,4,4 пассажирских,144.0,Нет,Нет,Да,Да,1297.0,1311.0,1483.0,Университет Дружбы Народов,Калужская,Воронцовская,1297.0,Университет Дружбы Народов,1311.0,Калужская,14.0,186598.8120282143,10806.0,2,34,3,12,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%91%D1%83%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B2%D0%B0%2C%202%D0%9A1,1.6162,4,0,0.0,1.0,1,1,1,1.6901156681923488
274471.0,2023-01-01,274 471 ₽/м²,95,"Москва, улица Теплый Стан, 21К6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A6&totalArea=35.8&roomsCount=1&offerId=312986899&floor=floorOther&repairType=repairTypeCosmetic,1973,9,2.64,Другие,8,8 пассажирских,287.0,Нет,Нет,Да,Нет,669.0,2301.0,2408.0,Генерала Тюленева,Тютчевская,Тёплый Стан,669.0,Генерала Тюленева,2408.0,Тёплый Стан,1739.0,169824.89790867467,10806.0,92,18,0,12,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2021%D0%9A6,1.6162,8,0,0.0,1.0,1,0,1,0.6258715047000023
214102.0,2023-01-01,214 102 ₽/м²,35,"Москва, улица Теплый Стан, 21К5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro,1973,9,2.64,Другие,8,8 пассажирских,285.0,Нет,Нет,Да,Нет,559.0,2308.0,2344.0,Генерала Тюленева,Тёплый Стан,Тютчевская,559.0,Генерала Тюленева,2308.0,Тёплый Стан,1749.0,132472.46627892586,10806.0,35,18,0,14,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2021%D0%9A5,1.6162,8,0,0.0,1.0,1,0,1,0.9956320806908612
223735.0,2023-01-01,223 735 ₽/м²,62,"Москва, улица Теплый Стан, 15К6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A6&totalArea=51.5&roomsCount=2&offerId=309117903&floor=floorOther&repairType=repairTypeCosmetic,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Да,508.0,1321.0,2289.0,Генерала Тюленева,Тёплый Стан,Тютчевская,508.0,Генерала Тюленева,1321.0,Тёплый Стан,813.0,138432.74347234252,10806.0,62,11,0,15,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A6,1.6162,6,0,0.0,2.0,0,1,1,0.8085155139343955
232092.0,2023-01-01,232 092 ₽/м²,53,"Москва, улица Генерала Тюленева, 11",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+11&totalArea=64.0&roomsCount=3&offerId=310743428&floor=floorOther&repairType=repairTypeCosmetic,1974,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,534.0,1792.0,2085.0,Генерала Тюленева,Тютчевская,Тёплый Стан,534.0,Генерала Тюленева,2085.0,Тёплый Стан,1551.0,143603.5144165326,10806.0,53,14,0,11,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2011,1.6162,6,0,0.0,2.0,0,0,1,0.4439507954604039
284623.0,2023-01-01,284 623 ₽/м²,90,"Москва, улица Генерала Тюленева, 27",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+27&totalArea=52.1&roomsCount=2&offerId=302329954&floor=floorOther&repairType=repairTypeCosmetic,1979,16,2.48,Другие,2,4 пассажирских,207.0,Нет,Нет,Да,Нет,1140.0,1258.0,2234.0,Генерала Тюленева,Тёплый Стан,Тютчевская,1140.0,Генерала Тюленева,1258.0,Тёплый Стан,118.0,176106.29872540527,10806.0,87,8,0,9,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2027,1.6162,4,0,0.0,2.0,0,0,1,-0.8912518575885355
305121.0,2023-01-01,305 121 ₽/м²,26,"Москва, улица Островитянова, 5К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro,2004,16,2.78,Железобетонные,4,"4 пассажирских, 4 грузовых",194.0,Нет,Нет,Да,Да,1317.0,2144.0,2423.0,Университет Дружбы Народов,Коньково,Тропарёво,1317.0,Университет Дружбы Народов,2144.0,Коньково,827.0,188789.13500804355,10806.0,26,24,3,10,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%205%D0%9A3,1.6162,4,4,1.0,1.0,0,1,1,0.1423433838566123
273138.0,2023-01-01,273 138 ₽/м²,40,"Москва, улица Теплый Стан, 14/2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+14%2F2&totalArea=44.4&roomsCount=2&offerId=301200222&floor=floorOther&repairType=repairTypeCosmetic,1975,9,2.64,Другие,16,16 пассажирских,575.0,Нет,Нет,Да,Нет,717.0,2290.0,3667.0,Генерала Тюленева,Тёплый Стан,Коньково,717.0,Генерала Тюленева,2290.0,Тёплый Стан,1573.0,169000.123747061,10806.0,40,14,0,12,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2014%2F2,1.6162,16,0,0.0,1.0,1,0,1,-0.0177565466720513
240210.0,2023-01-01,240 210 ₽/м²,65,"Москва, улица Генерала Тюленева, 25",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+25&totalArea=51.5&roomsCount=2&offerId=309890288&floor=floorOther&repairType=repairTypeCosmetic,1978,16,2.48,Другие,2,4 пассажирских,205.0,Нет,Нет,Да,Нет,1081.0,1361.0,2057.0,Генерала Тюленева,Тёплый Стан,Тютчевская,1081.0,Генерала Тюленева,1361.0,Тёплый Стан,280.0,148626.40762281895,10806.0,65,10,0,11,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2025,1.6162,4,0,0.0,2.0,0,0,1,-0.415206465954278
291275.0,2023-01-01,291 275 ₽/м²,80,"Москва, улица Обручева, 18",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+18&totalArea=70.3&roomsCount=4&offerId=312890563&floor=floorOther,1967,16,3.0,Другие,1,"1 пассажирский, 1 грузовой",111.0,Нет,Нет,Нет,Нет,1324.0,1584.0,1647.0,Университет Дружбы Народов,Новаторская,Калужская,1324.0,Университет Дружбы Народов,1584.0,Новаторская,260.0,180222.1259745081,10806.0,78,30,1,15,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%2018,1.6162,1,1,1.0,1.0,0,0,0,1.530327791924021
242188.0,2023-01-01,242 188 ₽/м²,37,"Москва, улица Теплый Стан, 25К5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+25%D0%9A5&totalArea=45.0&roomsCount=2&offerId=308637655&floor=floorOther&repairType=repairTypeDesign,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,852.0,2330.0,2601.0,Генерала Тюленева,Тютчевская,Тёплый Стан,852.0,Генерала Тюленева,2601.0,Тёплый Стан,1749.0,149850.26605618116,10806.0,37,18,0,12,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2025%D0%9A5,1.6162,6,0,0.0,2.0,0,0,1,0.4103422946573741
238446.0,2023-02-01,238 446 ₽/м²,59,"Москва, улица Теплый Стан, 15К7",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+15%D0%9A7&totalArea=52.0&roomsCount=2&offerId=309113077&floor=floorOther&repairType=repairTypeCosmetic,1973,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,421.0,1241.0,2279.0,Генерала Тюленева,Тёплый Стан,Тютчевская,421.0,Генерала Тюленева,1241.0,Тёплый Стан,820.0,147534.95854473457,12911.0,59,13,0,15,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2015%D0%9A7,1.6162,6,0,0.0,2.0,0,0,1,0.914800329577794
